"KAPITEL_CODE","KAPITEL_NURNAME","GRUPPE_CODE","GRUPPE_NURNAME","ICD_NAME","ICD_CODE","ICD_FLAG_RARE","ICD_FLAG_UEBERLEIT"
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T80,"Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",T88.3: Maligne Hyperthermie durch Anästhesie,T88.3,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T80,"Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",T88.4: Misslungene oder schwierige Intubation,T88.4,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T80,"Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",T88.5: Sonstige Komplikationen infolge Anästhesie,T88.5,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T80,"Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",T88.6: Anaphylaktischer Schock als unerwünschte Nebenwirkung eines indikationsgerechten Arzneimittels oder einer indikationsgerechten Droge bei ordnungsgemäßer Verabreichung,T88.6,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T80,"Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",T88.7: Nicht näher bezeichnete unerwünschte Nebenwirkung eines Arzneimittels oder einer Droge,T88.7,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U19.5: Nicht belegte Schlüsselnummer U19.5,U19.5,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U19.6: Nicht belegte Schlüsselnummer U19.6,U19.6,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U19.7: Nicht belegte Schlüsselnummer U19.7,U19.7,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U19.8: Nicht belegte Schlüsselnummer U19.8,U19.8,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U19.9: Nicht belegte Schlüsselnummer U19.9,U19.9,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U20.0: Nicht belegte Schlüsselnummer U20.0,U20.0,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U20.1: Nicht belegte Schlüsselnummer U20.1,U20.1,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U20.2: Nicht belegte Schlüsselnummer U20.2,U20.2,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U20.3: Nicht belegte Schlüsselnummer U20.3,U20.3,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U20.4: Nicht belegte Schlüsselnummer U20.4,U20.4,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U35.5: Nicht belegte Schlüsselnummer U35.5,U35.5,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U35.6: Nicht belegte Schlüsselnummer U35.6,U35.6,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U35.7: Nicht belegte Schlüsselnummer U35.7,U35.7,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U35.8: Nicht belegte Schlüsselnummer U35.8,U35.8,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U35.9: Nicht belegte Schlüsselnummer U35.9,U35.9,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U36.0: Nicht belegte Schlüsselnummer U36.0,U36.0,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U36.1: Nicht belegte Schlüsselnummer U36.1,U36.1,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U36.2: Nicht belegte Schlüsselnummer U36.2,U36.2,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U36.3: Nicht belegte Schlüsselnummer U36.3,U36.3,0,0
22,Schlüsselnummern für besondere Zwecke,U00,"Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern",U36.4: Nicht belegte Schlüsselnummer U36.4,U36.4,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U51.12: Mittlere kognitive Funktionseinschränkung: MMSE: 17-23 Punkte,U51.12,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U51.20: Schwere kognitive Funktionseinschränkung: Erweiterter Barthel-Index: 0-15 Punkte,U51.20,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U51.21: Schwere kognitive Funktionseinschränkung: Kognitiver FIM: 5-10 Punkte,U51.21,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U51.22: Schwere kognitive Funktionseinschränkung: MMSE: 0-16 Punkte,U51.22,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U52.0: Frührehabilitations-Barthel-Index: 31 und mehr Punkte,U52.0,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U52.1: Frührehabilitations-Barthel-Index: -75 bis 30 Punkte,U52.1,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U52.2: Frührehabilitations-Barthel-Index: -200 bis -76 Punkte,U52.2,0,0
22,Schlüsselnummern für besondere Zwecke,U50,Funktionseinschränkung,U52.3: Frührehabilitations-Barthel-Index: weniger als -200 Punkte,U52.3,0,0
22,Schlüsselnummern für besondere Zwecke,U55,Erfolgte Registrierung zur Organtransplantation,U55.10: Erfolgte Registrierung zur Herztransplantation: Ohne Dringlichkeitsstufe U [Urgency] oder HU [High Urgency],U55.10,0,0
22,Schlüsselnummern für besondere Zwecke,U55,Erfolgte Registrierung zur Organtransplantation,U55.11: Erfolgte Registrierung zur Herztransplantation: Mit Dringlichkeitsstufe U [Urgency],U55.11,0,0
22,Schlüsselnummern für besondere Zwecke,U55,Erfolgte Registrierung zur Organtransplantation,U55.12: Erfolgte Registrierung zur Herztransplantation: Mit Dringlichkeitsstufe HU [High Urgency],U55.12,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.0: Spezielle Verfahren zur Untersuchung auf SARS-CoV-2,U99.0,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.1: Nicht belegte Schlüsselnummer U99.1!,U99.1,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.2: Nicht belegte Schlüsselnummer U99.2!,U99.2,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.3: Nicht belegte Schlüsselnummer U99.3!,U99.3,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.4: Nicht belegte Schlüsselnummer U99.4!,U99.4,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.5: Nicht belegte Schlüsselnummer U99.5!,U99.5,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.6: Nicht belegte Schlüsselnummer U99.6!,U99.6,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.7: Nicht belegte Schlüsselnummer U99.7!,U99.7,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.8: Nicht belegte Schlüsselnummer U99.8!,U99.8,0,0
22,Schlüsselnummern für besondere Zwecke,U98,Belegte und nicht belegte Schlüsselnummern,U99.9: Nicht belegte Schlüsselnummer U99.9!,U99.9,0,0
20,Äußere Ursachen von Morbidität und Mortalität,V01,Unfälle,V99: Transportmittelunfall,V99,0,0
20,Äußere Ursachen von Morbidität und Mortalität,V01,Unfälle,W49.9: Unfall durch Exposition gegenüber mechanischen Kräften unbelebter Objekte,W49.9,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,Z23.4: Notwendigkeit der Impfung gegen Tularämie,Z23.4,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,"Z23.5: Notwendigkeit der Impfung gegen Tetanus, nicht kombiniert",Z23.5,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,"Z23.6: Notwendigkeit der Impfung gegen Diphtherie, nicht kombiniert",Z23.6,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,"Z23.7: Notwendigkeit der Impfung gegen Keuchhusten [Pertussis], nicht kombiniert",Z23.7,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,Z23.8: Notwendigkeit der Impfung gegen sonstige einzelne bakterielle Krankheiten,Z23.8,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,Z24.0: Notwendigkeit der Impfung gegen Poliomyelitis,Z24.0,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z20,Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten,"Z24.1: Notwendigkeit der Impfung gegen Virusenzephalitis, durch Arthropoden übertragen",Z24.1,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z44.2: Versorgen mit und Anpassen einer Augenprothese,Z44.2,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z44.3: Versorgen mit und Anpassen einer extrakorporalen Mammaprothese,Z44.3,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z44.8: Versorgen mit und Anpassen von sonstigen Ektoprothesen,Z44.8,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z44.9: Versorgen mit und Anpassen einer nicht näher bezeichneten Ektoprothese,Z44.9,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z45.00: Anpassung und Handhabung eines implantierten Herzschrittmachers,Z45.00,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z45.01: Anpassung und Handhabung eines implantierten Kardiodefibrillators,Z45.01,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z40,"Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen",Z45.02: Anpassung und Handhabung eines herzunterstützenden Systems,Z45.02,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.76: Erfolgte Registrierung zur Organtransplantation mit Dringlichkeitsstufe HU (High Urgency): Dünndarm,Z75.76,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.77: Erfolgte Registrierung zur Organtransplantation mit Dringlichkeitsstufe HU (High Urgency): Leber,Z75.77,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.78: Erfolgte Registrierung zur Organtransplantation mit Dringlichkeitsstufe HU (High Urgency): Sonstige Organe,Z75.78,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.79: Erfolgte Registrierung zur Organtransplantation mit Dringlichkeitsstufe HU (High Urgency): Nicht näher bezeichnetes Organ,Z75.79,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.8: Sonstige Probleme mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung,Z75.8,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z70,"Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen",Z75.9: Nicht näher bezeichnetes Problem mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung,Z75.9,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen","Z91.71: Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 1",Z91.71,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen","Z91.72: Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 2",Z91.72,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen","Z91.73: Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 3",Z91.73,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen","Z91.74: Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 4",Z91.74,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen","Z91.8: Sonstige näher bezeichnete Risikofaktoren in der Eigenanamnese, anderenorts nicht klassifiziert",Z91.8,0,0
21,"Faktoren, die den Gesundheitszustand beeinflussen und zur Inanspruchnahme des Gesundheitswesens führen",Z80,"Personen mit potentiellen Gesundheitsrisiken aufgrund der Familien- oder Eigenanamnese und bestimmte Zustände, die den Gesundheitszustand beeinflussen",Z92.1: Dauertherapie (gegenwärtig) mit Antikoagulanzien in der Eigenanamnese,Z92.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T51,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,T56.6: Toxische Wirkung: Zinn und dessen Verbindungen,T56.6,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T51,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,T56.7: Toxische Wirkung: Beryllium und dessen Verbindungen,T56.7,0,0
